name,born,city,zip_code,income,is_married,children,car
Eva,1955,San Francisco,47158,50600.63562363369,true,3,BMW
Eva,1953,London,14265,50486.85650756611,false,0,Mini
Alice,1957,Shanghai,63666,39639.10635682868,true,0,Ford
Charlie,1971,Shanghai,89527,51051.53896392492,true,1,BMW
Charlie,1969,Munich,28380,53946.459960939115,false,3,Toyota
Alice,1966,Mumbai,97433,55589.593355316705,false,3,BMW
Eva,1976,London,15266,25112.821076050597,true,3,Ford
Charlie,1977,Mumbai,99726,46767.87906253507,true,1,Bentley
Alice,1957,Shanghai,48057,46034.03284731959,false,0,Bentley
Charlie,1974,Mumbai,54873,46827.92722809285,false,3,Bentley
Charlie,1953,San Francisco,60572,43197.02523769927,true,0,Mini
David,1974,London,69396,62596.939262709995,true,1,BMW
David,1972,San Francisco,10509,47092.96942743439,true,3,Mini
Charlie,1989,Shanghai,57791,46841.86120948939,false,3,Bentley
Eva,1952,San Francisco,49338,43084.7329961255,true,3,Bentley
Bob,1985,San Francisco,53780,32791.08102198929,true,4,Bentley
Eva,1963,Munich,97326,53798.46149413507,true,0,Mini
Alice,1983,San Francisco,84790,52799.49712962693,false,1,Toyota
Charlie,1989,Shanghai,17315,59431.764692660596,false,4,Bentley
Bob,1953,London,39330,42060.065917431304,true,1,Mini
Alice,1957,Mumbai,19565,51423.68531500967,false,2,Toyota
Bob,1959,San Francisco,30394,44674.19197421419,false,3,Ford
Bob,1970,Mumbai,13414,50755.19678464665,false,3,Mini
David,1958,Munich,37227,55138.60206149975,true,0,BMW
Charlie,1980,Munich,20852,48872.25367214906,false,3,Ford
Charlie,1970,London,33612,31807.111586701816,false,2,Mini
Bob,1985,Munich,35393,44346.948128923796,true,0,BMW
Bob,1981,Munich,24882,52785.589177183836,true,0,Mini
David,1972,Mumbai,13176,68799.69784309021,true,0,Bentley
Charlie,1968,Munich,57010,41300.815146266774,false,0,Toyota
Eva,1969,San Francisco,85518,41041.773716846925,true,3,BMW
Eva,1987,London,24435,47216.39586231179,true,3,BMW
Bob,1955,San Francisco,22859,31303.542781350465,false,3,Mini
Eva,1974,Shanghai,99854,49450.352738843234,true,4,Toyota
Charlie,1952,London,34281,55359.97051978163,true,3,Ford
Bob,1959,Munich,56644,59749.52615999518,true,1,Ford
David,1961,London,14112,60416.707184613,true,2,Ford
Alice,1987,London,83452,55058.20182912982,true,2,Mini
David,1982,Munich,77079,59083.63253103022,true,1,Ford
David,1984,San Francisco,80151,47485.02479602682,false,3,Mini
David,1968,Munich,16123,54934.70584902956,false,0,Bentley
David,1977,London,70314,39871.64594750838,true,3,BMW
Bob,1969,London,78330,61477.47648596207,true,0,Ford
David,1973,San Francisco,61106,47355.22394697028,true,1,Mini
Eva,1965,San Francisco,69779,50472.69033420448,false,3,Bentley
Eva,1988,London,96429,54996.96843166309,true,0,Mini
Alice,1978,Munich,24466,53385.196474914475,false,3,Toyota
David,1988,London,48533,46008.201810706516,false,2,Toyota
David,1964,Shanghai,22747,38178.74414191922,true,2,Toyota
Bob,1984,Mumbai,63037,53609.18689363918,false,3,Bentley
Alice,1969,San Francisco,73717,73394.41680180535,false,2,BMW
David,1957,London,76447,53826.37970233121,true,4,Toyota
Alice,1960,Shanghai,59921,59499.54062990143,true,0,Toyota
Alice,1969,Shanghai,85755,63004.44503187358,true,4,BMW
Alice,1951,Mumbai,15777,53883.210470019505,false,2,Bentley
Eva,1964,London,71881,43157.187828929724,true,1,Mini
Alice,1969,Munich,20417,36826.64163383923,true,3,Ford
Eva,1952,San Francisco,67907,49973.19192444789,true,0,BMW
David,1979,Shanghai,78899,55472.0114042939,true,2,Ford
Charlie,1953,London,17651,34899.656112304314,false,0,BMW
Bob,1970,San Francisco,62559,59332.74897679076,false,0,Bentley
Charlie,1975,London,86093,31096.115507267852,true,3,Toyota
Alice,1954,Shanghai,73385,46663.414523520914,false,1,BMW
Eva,1953,Shanghai,52501,56039.286058685626,true,3,Mini
Charlie,1982,Shanghai,47369,34788.61948620067,true,0,BMW
Charlie,1961,London,40693,55705.222371585456,false,4,Bentley
Charlie,1967,Shanghai,30594,37724.975811177785,true,0,Toyota
Alice,1953,Shanghai,82826,30118.52254248529,false,1,Bentley
Eva,1976,Shanghai,85985,46767.418498441046,false,0,Toyota
Eva,1976,Shanghai,26516,39054.39973478062,false,1,Mini
Eva,1957,Shanghai,29361,56323.17187378999,false,3,BMW
Eva,1973,Mumbai,69158,61395.362561016096,false,2,Mini
Alice,1968,Munich,77257,65103.960657075906,true,1,Toyota
Bob,1984,San Francisco,13543,64816.63266912256,false,3,Toyota
David,1972,Shanghai,50142,35633.6056411466,true,3,Mini
Bob,1968,London,80964,29983.391885764337,true,3,Ford
Alice,1967,San Francisco,36552,57338.75861577605,false,1,Ford
Bob,1963,Mumbai,79365,48318.92602554047,false,1,Ford
Eva,1980,London,93070,56537.47954407568,true,4,Mini
Alice,1950,San Francisco,97863,67521.23578964791,false,3,Ford
Eva,1952,Munich,72254,47949.91386264114,true,3,Bentley
Charlie,1959,Shanghai,33229,28096.043711660957,true,0,BMW
Bob,1966,San Francisco,97426,41593.583917726835,false,1,Ford
Eva,1962,London,76757,59811.63372691619,false,4,Bentley
Alice,1967,Shanghai,30771,47035.58026948737,false,3,BMW
Charlie,1971,Munich,36096,52488.98200854067,true,1,Mini
Bob,1962,Mumbai,47251,47293.04088714591,false,3,BMW
Bob,1978,San Francisco,23657,53820.43130979631,false,4,Bentley
David,1976,Munich,41860,37692.4925528942,false,2,Ford
Charlie,1978,Shanghai,83890,49761.44706899655,true,2,Ford
Bob,1964,Shanghai,65004,55567.36394595476,false,3,BMW
Alice,1957,London,62397,37473.69976122393,false,0,Toyota
David,1951,Mumbai,99227,66302.45684149304,true,4,Mini
Charlie,1956,Munich,48294,56139.89283706514,false,2,Mini
Charlie,1955,San Francisco,86335,57432.472621748886,false,2,Ford
Alice,1987,Shanghai,45007,43295.735415212584,false,0,BMW
Bob,1951,Munich,44407,46165.07017134158,true,3,BMW
David,1988,Shanghai,62112,52380.921872765306,true,2,Ford
Alice,1983,London,17499,46613.005431194724,true,2,BMW
Bob,1959,Mumbai,95958,51253.38042521339,false,4,Mini
Alice,1965,London,52528,56140.624090964695,true,1,Bentley
Bob,1951,Mumbai,89170,58629.86243963672,true,0,Bentley
Bob,1962,London,32398,43206.71036008657,false,0,BMW
Charlie,1970,Munich,89166,56285.91423729867,true,3,Toyota
David,1960,Mumbai,97042,38127.04236225365,true,3,Bentley
David,1969,Munich,95283,28471.017193244166,true,0,Ford
Charlie,1970,London,86658,54901.097132265146,false,1,Toyota
Eva,1987,Munich,73874,46930.550110500575,false,1,BMW
Eva,1976,Munich,35905,57909.12369554446,true,2,Mini
Alice,1985,Mumbai,38099,58847.70987635091,false,1,BMW
Alice,1966,Mumbai,66829,40331.13131615639,true,0,Toyota
David,1951,Shanghai,74839,56840.630297660726,false,4,Toyota
David,1968,Shanghai,26660,55384.334212633774,false,3,Bentley
Charlie,1987,London,15180,50272.74224840527,true,2,BMW
Alice,1985,Shanghai,81946,56329.64162552905,false,2,Mini
David,1952,Shanghai,90692,67814.18033113219,true,2,Bentley
Eva,1955,Shanghai,38091,68424.79739369525,true,0,Ford
David,1969,Mumbai,77871,52718.133674600744,true,4,Toyota
Alice,1961,London,66501,34280.239451198446,true,1,Bentley
David,1963,London,98396,44156.8017344854,false,0,BMW
Charlie,1974,Shanghai,77068,58175.385668501505,true,0,Ford
Alice,1970,London,98558,48939.01884273543,false,2,Ford
Bob,1957,London,42220,47897.05453882347,true,1,Bentley
David,1972,Munich,60089,61926.711639462956,false,2,BMW
Charlie,1962,Munich,61934,55073.89546686843,false,3,Bentley
David,1980,Mumbai,85325,44411.008226655664,true,4,Bentley
David,1974,London,46821,40979.55802498112,true,0,BMW
Charlie,1950,San Francisco,17058,46077.47483648829,false,3,Mini
Alice,1981,San Francisco,26261,39579.23256883056,false,0,Toyota
Eva,1963,London,71550,43612.963941020615,false,1,Bentley
Alice,1960,London,18802,43914.1700008402,true,3,Bentley
Eva,1962,Munich,14353,32094.621663624475,false,0,Mini
Charlie,1973,Shanghai,41053,53284.8311869168,true,0,Toyota
Charlie,1957,Munich,17309,49646.405674517526,false,1,Toyota
David,1957,Mumbai,58767,48451.51051918555,true,3,Bentley
Eva,1973,Shanghai,44406,38452.421818552975,true,4,BMW
Eva,1972,London,17028,44702.70234589661,true,0,Bentley
Charlie,1966,London,56396,47435.12528118131,false,3,BMW
Charlie,1964,Shanghai,91636,47156.7826010285,false,0,Mini
Alice,1965,London,68220,63565.78040158107,true,3,BMW
Charlie,1961,Mumbai,12042,62330.29080788887,true,2,Toyota
Charlie,1953,San Francisco,10298,54106.434170874854,false,1,Bentley
Charlie,1976,London,24655,32085.50877702629,true,0,Toyota
Charlie,1960,Shanghai,29512,61194.31998706469,true,1,Mini
Bob,1970,London,98978,48533.608377637465,false,2,Toyota
Bob,1970,London,73915,38369.2684824671,false,1,Mini
Bob,1988,San Francisco,36563,45597.970242551775,true,0,Bentley
Alice,1971,London,12962,53484.06386872431,true,4,Mini
David,1953,San Francisco,98835,41938.919589353965,false,0,Toyota
Eva,1956,Munich,75815,39856.17965877775,false,0,BMW
Alice,1987,London,94300,60762.961468794136,false,3,Ford
Eva,1955,Shanghai,62342,30357.624872870467,false,3,Toyota
Alice,1975,Mumbai,84322,44490.991813348184,true,0,Ford
Charlie,1981,Shanghai,22885,52884.01596496272,true,1,Mini
Eva,1951,Shanghai,23373,43938.89966245949,false,0,Mini
Alice,1977,Munich,73265,62917.81008469124,true,4,Toyota
David,1952,Shanghai,42053,49706.3069256905,false,3,Bentley
Charlie,1972,Mumbai,87755,42943.18558557466,false,3,BMW
David,1981,Munich,28242,49456.95072591361,true,4,Mini
Eva,1967,Mumbai,11736,44611.90228882133,true,1,Toyota
Eva,1962,San Francisco,19480,67390.78457062511,true,4,Mini
Bob,1951,San Francisco,99992,31857.26929796553,true,4,Toyota
David,1963,Munich,34032,51360.0677728115,false,0,Mini
Alice,1953,Munich,59102,45281.76198845856,false,2,Toyota
Eva,1988,Shanghai,13715,37509.16145037375,false,0,Bentley
Charlie,1975,Munich,23368,61134.48057910961,false,3,Ford
David,1970,San Francisco,17876,53413.55857677625,false,3,BMW
Charlie,1985,Munich,29518,45607.40426082102,true,2,Ford
Eva,1965,London,21836,52699.445038339785,false,1,BMW
Charlie,1965,London,87301,54065.90848466257,false,0,BMW
David,1965,San Francisco,43422,48501.24281841686,false,2,BMW
Bob,1967,Munich,65339,29212.760954643665,true,2,Ford
David,1960,Munich,26895,55324.316662619734,false,1,Toyota
Charlie,1988,London,49968,45554.995674380065,false,0,Toyota
Charlie,1956,San Francisco,74316,53864.430114072864,true,0,Mini
Bob,1959,San Francisco,13848,49422.4593556851,true,4,Toyota
David,1965,San Francisco,17208,51458.12937328104,false,0,Toyota
Bob,1955,Mumbai,89684,46752.14034368209,true,2,Mini
David,1984,San Francisco,64927,38362.44464366196,true,3,Ford
David,1969,Shanghai,76941,46428.27817856372,false,4,BMW
Alice,1984,Munich,45087,54091.244562301814,false,4,Bentley
David,1978,Munich,98932,45786.034477199515,true,4,Ford
Bob,1988,London,70145,67049.58941477955,false,2,BMW
Charlie,1987,London,82281,46739.60565213098,false,4,Toyota
Alice,1955,Mumbai,59862,42036.60017647755,false,3,Bentley
Bob,1962,Mumbai,49408,53106.70319042047,true,0,Bentley
Eva,1958,Shanghai,36996,50174.50415775079,false,1,Toyota
Eva,1956,London,29408,30575.196624794346,true,0,Bentley
Charlie,1966,Munich,13523,35121.3298484392,true,0,Mini
Eva,1951,Mumbai,98626,27941.215923510983,false,0,BMW
Alice,1960,Shanghai,58232,32808.209292149346,true,4,Mini
David,1951,San Francisco,65599,51755.4809302324,false,2,Toyota
Charlie,1956,London,50678,46816.987972224706,true,0,Mini
David,1983,Shanghai,71869,51734.19932457343,false,4,Ford
Alice,1980,Mumbai,70740,53021.72718561386,true,1,Toyota
Alice,1983,Munich,51729,46522.851519711774,true,2,Ford
Charlie,1958,Mumbai,74006,46712.400471008405,true,2,Mini
Charlie,1966,London,98748,46643.22347873066,false,1,Ford
Bob,1988,San Francisco,60193,54860.164767791364,true,4,Toyota
Eva,1957,Munich,49998,63978.32929097515,false,2,Mini
Alice,1959,London,56765,38357.80886239804,true,4,Toyota
Charlie,1989,San Francisco,72177,48719.414615715556,true,1,Ford
Eva,1988,Mumbai,49371,50034.37151156116,true,1,Ford
Alice,1965,Munich,63412,60412.50209198055,false,3,Ford
Charlie,1987,San Francisco,81851,50764.79773689398,true,3,Mini
Charlie,1966,Munich,52054,49790.58557944017,false,4,Ford
Alice,1989,San Francisco,64626,72259.00031443658,true,3,Ford
Eva,1988,Mumbai,99202,66160.48508740065,true,3,Ford
Eva,1963,Shanghai,83364,54534.17146420123,true,4,Mini
Eva,1987,San Francisco,51051,50588.286758494156,true,0,Toyota
Eva,1966,London,41016,40550.81022084388,false,0,Toyota
Bob,1989,Shanghai,76051,53691.826712131005,true,0,Bentley
Charlie,1982,Munich,55163,54298.05704314364,false,0,Toyota
Eva,1953,San Francisco,86885,63689.03816853556,true,2,BMW
Bob,1951,San Francisco,83624,60773.45489213934,false,0,Bentley
Alice,1969,London,74302,45641.75010888003,true,0,Toyota
Alice,1983,London,55034,48201.452682799616,true,0,Bentley
Eva,1952,London,39793,36564.78773753772,false,2,Toyota
Eva,1983,Shanghai,96133,50770.05140526426,false,4,Toyota
Charlie,1966,Shanghai,64990,50205.55518794644,true,0,BMW
Bob,1978,London,71401,31456.21810944759,false,3,BMW
David,1989,London,74328,58204.893920491646,true,4,BMW
David,1968,Munich,63501,43322.372026356534,true,1,BMW
Eva,1965,Mumbai,37531,50972.61594784977,true,2,Ford
Eva,1962,London,78603,51772.64278212384,true,1,Mini
David,1963,London,36158,45820.72835612567,true,2,BMW
Eva,1965,Mumbai,27086,54189.71319928162,true,2,Mini
Alice,1963,San Francisco,75947,39768.22896154133,false,2,Toyota
Bob,1977,Mumbai,17357,42548.15102382963,true,1,Mini
Bob,1966,Munich,74188,43506.410954982515,true,1,Ford
David,1961,Munich,45173,31409.51628073585,false,1,Ford
David,1959,San Francisco,77444,51074.868206146566,true,1,Ford
Eva,1981,Munich,41930,63874.8471525158,false,2,BMW
David,1972,London,89850,49203.42035204617,false,2,BMW
Alice,1958,Munich,61471,54372.61954863528,true,3,Mini
Eva,1958,Shanghai,55375,62651.94003729193,false,3,Toyota
David,1987,San Francisco,32544,43438.223597216434,true,3,BMW
Bob,1981,Shanghai,85409,45207.156069568766,true,2,Bentley
Eva,1974,San Francisco,56655,44113.07659425165,true,1,Mini
Eva,1978,Mumbai,24101,47161.902225139,false,0,Mini
David,1982,London,57360,59878.92869014937,false,4,Ford
Bob,1971,Munich,79270,45955.12928572915,true,3,Bentley
Eva,1986,San Francisco,42903,51540.153686264755,false,1,Mini
Alice,1976,San Francisco,83789,63385.098327973785,false,1,Ford
Alice,1984,Shanghai,61317,54841.508298998764,false,0,Bentley
Alice,1950,London,70478,38422.802548357344,false,3,Bentley
Bob,1963,San Francisco,63104,71118.23686096598,false,2,Toyota
Alice,1970,Shanghai,33085,55421.70238076464,true,2,Bentley
Bob,1978,Munich,59053,64246.99947561494,false,4,Bentley
Eva,1972,Shanghai,88446,50700.2685243901,false,2,Mini
Eva,1963,San Francisco,94213,51692.74687694593,true,3,Toyota
David,1970,Munich,66520,39596.20311654633,false,3,Ford
Charlie,1969,London,81859,62142.28457807132,true,2,Bentley
Charlie,1983,Mumbai,71821,46528.65519794752,false,0,BMW
Charlie,1968,San Francisco,65592,61130.64527330674,true,3,Mini
Charlie,1977,Shanghai,44851,40211.83573524738,true,4,Ford
Alice,1983,San Francisco,39366,45494.442680994754,true,2,BMW
Alice,1959,San Francisco,16947,53441.80614071573,true,2,Ford
Alice,1982,Munich,25953,53840.14281287145,false,1,Ford
Eva,1979,Shanghai,50396,41217.187533538934,false,2,Bentley
Alice,1970,Mumbai,40504,53163.22014357288,true,0,Ford
Alice,1952,London,97453,51119.03294464781,true,2,BMW
Eva,1956,Shanghai,49332,42761.16025420656,true,3,Mini
Bob,1987,Mumbai,87020,40870.92780877224,false,2,Bentley
David,1987,San Francisco,88852,38492.06892136588,true,2,Ford
Charlie,1977,San Francisco,18308,44122.09465571486,false,1,BMW
Bob,1982,Shanghai,26752,46083.86828888247,true,3,Mini
David,1966,Munich,21924,39026.03362933596,false,2,Ford
Bob,1977,Shanghai,12222,35156.44259594324,false,0,Bentley
Bob,1972,San Francisco,52135,72260.55875572651,true,0,BMW
Eva,1963,Mumbai,50074,50806.61475568299,false,4,Bentley
Charlie,1963,Munich,55853,55858.504049402814,true,0,Mini
Charlie,1967,Mumbai,75876,32062.84236937966,true,2,Mini
Eva,1953,Mumbai,35990,58790.688161565005,true,1,Bentley
Eva,1968,San Francisco,13129,53147.94658782399,false,0,BMW
David,1974,London,37519,43530.6737995445,true,3,Ford
David,1983,Shanghai,96721,41731.05139233926,false,4,Ford
Eva,1987,London,11814,49459.41245358402,true,0,Toyota
Alice,1958,San Francisco,98888,64514.68361944004,false,1,Bentley
Eva,1971,London,14654,37765.59577546577,false,0,Mini
Bob,1989,Munich,54591,58452.41487772455,true,1,Mini
David,1975,Munich,69633,54842.774251093404,true,2,Mini
Alice,1985,London,18803,66733.82598539641,false,2,Ford
David,1953,Mumbai,37220,47950.55819655209,false,4,Toyota
Eva,1985,San Francisco,83556,51651.98132707837,false,0,Toyota
Eva,1952,Shanghai,66205,53099.010306885175,false,3,BMW
Eva,1989,Shanghai,42535,61414.786327243084,true,2,Bentley
David,1954,San Francisco,40389,73099.51421569767,false,4,Toyota
Charlie,1989,Shanghai,44985,40409.812545889115,true,1,Bentley
Charlie,1970,San Francisco,92648,45432.95189458921,true,2,Mini
Eva,1982,San Francisco,46408,61204.83183434987,false,0,Bentley
Charlie,1964,London,76730,45136.98854576912,false,1,Ford
Alice,1980,London,87158,43729.112386470406,false,0,Mini
Charlie,1961,San Francisco,59386,40133.62651550812,false,2,Bentley
Bob,1963,Munich,70605,42528.35692257403,false,2,BMW
Eva,1959,Munich,33902,45402.39968993253,true,4,Ford
Charlie,1979,London,13964,40407.73310867937,true,2,Mini
Alice,1980,San Francisco,54846,43484.74075519939,false,4,Ford
Charlie,1964,Shanghai,85432,50953.47420919763,false,3,Mini
Eva,1975,Munich,27504,41643.34618480189,false,1,BMW
Charlie,1965,London,45425,52049.23526728406,true,0,Toyota
Bob,1976,Mumbai,27748,41451.0993422228,false,2,Ford
Alice,1986,Shanghai,77439,55546.24136692086,true,3,BMW
David,1954,Munich,50214,42191.53703277594,true,0,Mini
David,1985,London,74385,45333.718141745965,true,3,Ford
David,1964,Munich,72807,51889.375421507924,true,3,Mini
David,1951,Shanghai,27566,69247.81978789321,false,2,Bentley
Charlie,1955,Munich,87798,54585.730343541465,false,1,Toyota
Alice,1954,Mumbai,40912,40739.41157184722,true,1,Bentley
Charlie,1983,Mumbai,71818,48446.22523237219,false,3,BMW
David,1974,San Francisco,43535,46808.540624017754,true,1,Toyota
Alice,1986,Mumbai,14480,36201.44274107046,false,1,Mini
Charlie,1965,Munich,61135,54955.43311804545,false,1,Ford
Eva,1972,London,85617,47906.20002117225,true,4,Ford
David,1980,Mumbai,74106,56720.63444136622,true,1,Mini
Bob,1953,San Francisco,83670,66924.2835438455,true,3,Toyota
Eva,1960,Shanghai,71448,49068.655269771094,true,3,BMW
Eva,1961,Munich,11911,73333.54253092423,false,0,Toyota
Eva,1983,Munich,86772,52217.60947749968,false,1,BMW
David,1974,San Francisco,99734,45582.54997507495,false,1,Ford
Eva,1962,Munich,59294,70396.42219920846,false,1,Mini
David,1969,Mumbai,35545,59411.45935277775,false,0,Mini
Alice,1954,Mumbai,86934,66604.87080502012,true,1,Mini
Charlie,1967,San Francisco,91532,56732.82890421656,true,0,BMW
Eva,1972,Munich,53546,41514.115474196005,true,1,Toyota
Charlie,1960,San Francisco,37749,48904.24356187883,false,1,Toyota
Charlie,1957,Mumbai,80577,54430.52305658183,true,4,Bentley
Eva,1958,Mumbai,13670,59167.50760589879,true,2,BMW
Bob,1958,London,60560,63307.020953084764,true,3,BMW
David,1984,Shanghai,44868,35969.05704352622,false,3,Bentley
David,1981,London,80432,60456.89260597684,false,4,Ford
David,1956,Shanghai,85453,46079.096923965495,true,2,Toyota
Eva,1971,Shanghai,29795,50485.28563760139,true,2,Ford
Alice,1951,Mumbai,19980,47358.55134836253,false,1,Ford
Bob,1956,London,72975,62378.48960026349,true,2,Toyota
Eva,1985,San Francisco,25329,56457.071545628794,false,3,Bentley
Charlie,1981,San Francisco,95310,63536.389559980904,false,1,BMW
David,1986,Mumbai,37260,51368.42407826634,true,3,BMW
Eva,1977,London,70206,48487.98615852448,false,0,BMW
David,1953,Mumbai,48131,27657.765644498755,true,2,Bentley
Alice,1950,London,77170,51573.46154488358,true,3,Ford
Charlie,1975,San Francisco,40173,43727.880079772214,true,0,Bentley
Eva,1964,Shanghai,17417,44177.41130941523,false,0,BMW
David,1989,Mumbai,53229,50136.70368228773,false,0,BMW
Bob,1983,San Francisco,95349,48066.80374778172,false,1,Bentley
Charlie,1960,London,21059,61578.878006879,true,3,Toyota
Alice,1988,London,84405,52861.835028011956,false,4,Ford
David,1970,San Francisco,41902,48261.4353133156,true,3,Mini
Alice,1960,San Francisco,56096,47210.94689855268,false,0,Ford
David,1951,Munich,38404,41979.470860893416,false,0,Toyota
Eva,1970,Munich,31084,69203.09954479717,true,1,Bentley
David,1957,London,73931,66084.56267858326,true,1,Bentley
Alice,1951,Munich,77302,39664.19578386119,false,1,Bentley
Bob,1972,Mumbai,27548,41913.09898367485,false,4,Toyota
David,1967,London,44005,52260.22076716268,false,2,Bentley
David,1978,Munich,67172,48561.48923621802,false,1,Bentley
David,1969,San Francisco,34623,63296.967338003466,false,4,BMW
Alice,1984,San Francisco,35280,41541.06502245449,true,2,Bentley
David,1979,London,59302,44847.1211200587,true,2,BMW
Alice,1958,Munich,65715,50815.367458292974,false,0,BMW
Bob,1967,Mumbai,51348,33344.30878907484,true,0,Toyota
Eva,1954,London,43628,55303.6238535653,true,2,BMW
Alice,1985,London,30562,54369.71989669455,false,3,Mini
Bob,1963,Munich,67290,27252.340686303614,false,1,Mini
Alice,1962,Mumbai,15579,55202.31326464559,true,1,BMW
David,1966,Munich,97240,52064.8484498915,false,4,Bentley
Bob,1966,London,64600,44677.424215069615,true,4,Toyota
Alice,1954,Munich,68320,39912.178142526944,true,2,Ford
Charlie,1970,San Francisco,36655,49704.30043481549,true,1,Bentley
Bob,1987,London,19303,57337.27678508085,true,0,BMW
Bob,1950,Shanghai,33497,52644.28342493599,true,2,Bentley
Charlie,1954,San Francisco,38609,34184.94733155173,true,1,Bentley
Charlie,1951,Mumbai,97984,54810.30095297829,true,4,BMW
Eva,1950,London,54308,47021.06198322505,true,0,Toyota
Bob,1970,Shanghai,49288,48298.601729368565,true,1,Bentley
Charlie,1979,San Francisco,13215,58824.343973660616,false,4,Ford
Alice,1961,San Francisco,16196,59617.58450139282,false,3,Ford
Bob,1988,San Francisco,91922,26873.72337557595,true,1,Mini
Eva,1969,Mumbai,84973,37766.223937370574,true,0,Ford
Eva,1951,London,85944,55453.66025246393,true,1,Ford
Alice,1952,San Francisco,44837,61427.04616113944,false,4,Bentley
David,1974,Munich,81940,42832.51892989336,true,2,Bentley
Eva,1976,Mumbai,54099,54016.244820808584,true,3,Toyota
Alice,1989,Mumbai,13546,44524.636002186184,true,1,Mini
Alice,1986,San Francisco,30413,39868.150804339675,true,2,Toyota
Charlie,1968,London,90084,40385.49345290556,true,2,Ford
David,1966,London,66278,54428.232698293614,false,2,Mini
Eva,1957,Mumbai,56733,45936.07545267804,true,0,Bentley
Eva,1953,Mumbai,16556,41999.74808576149,true,2,BMW
David,1970,San Francisco,53094,57487.77949820966,true,4,BMW
Charlie,1963,London,84190,53911.61216127089,true,2,Bentley
Bob,1952,London,41486,58123.03175475767,false,4,Toyota
Bob,1980,Shanghai,22890,48053.5120014681,true,2,BMW
Eva,1962,London,60795,45782.897198236096,false,3,BMW
Eva,1976,San Francisco,94966,44118.379280786095,true,0,Mini
Bob,1979,Shanghai,26406,58372.039343327444,false,1,Mini
Alice,1967,San Francisco,57074,40129.216178133735,false,2,Ford
Bob,1960,Mumbai,23307,44523.291982153714,false,1,Ford
David,1968,Mumbai,28114,34788.36568283705,false,0,Ford
Charlie,1975,Munich,91600,48387.63767985893,true,4,Bentley
Alice,1961,San Francisco,10094,48867.921909003904,true,2,BMW
Bob,1970,San Francisco,44858,56965.27405988233,true,1,Bentley
Bob,1978,Munich,71497,41639.24831558444,true,4,Toyota
David,1975,Shanghai,72557,59194.63118143518,false,0,BMW
Eva,1978,San Francisco,64042,44737.34947356696,true,4,BMW
David,1978,Munich,71419,63865.694659343106,true,2,Toyota
Charlie,1973,Mumbai,40890,55394.34663130482,false,4,Mini
Bob,1973,Mumbai,90312,52161.78638351577,true,2,BMW
Alice,1967,London,29659,43360.18505085422,true,3,Mini
Bob,1951,London,31643,49912.08435737059,false,1,Bentley
David,1988,London,73278,52775.015923811625,true,1,BMW
Eva,1982,London,93663,50126.95015765567,true,2,Bentley
Eva,1983,San Francisco,80328,40154.43505813139,true,2,BMW
David,1982,San Francisco,97230,39363.24598141132,false,3,BMW
David,1969,Munich,23731,59990.57439205662,false,0,BMW
David,1950,San Francisco,27559,41921.450988632816,true,2,Mini
Alice,1982,Munich,16112,52145.275342426874,false,2,Toyota
Bob,1973,London,29713,31468.125297857056,true,1,Bentley
David,1983,Mumbai,20292,37846.01107267996,false,2,Ford
Alice,1980,London,79741,61809.81829401152,true,0,BMW
Alice,1968,Mumbai,36671,52825.34656899966,true,2,Mini
Eva,1985,San Francisco,49347,65500.6547539754,false,1,BMW
Charlie,1970,Shanghai,55420,42060.2182371327,false,3,Ford
David,1985,Mumbai,30345,68224.996689066,false,4,Mini
Charlie,1961,London,78503,48678.66469780228,false,2,Bentley
David,1975,Munich,82555,41680.53947521813,false,2,Ford
David,1953,London,70001,46395.24784055435,false,4,BMW
David,1975,Mumbai,60583,45704.00668753553,true,0,Ford
Alice,1982,Shanghai,42483,55104.12639088172,false,0,Toyota
Bob,1987,San Francisco,69219,46396.50710307894,false,2,Ford
David,1968,London,43714,59964.3006822674,true,4,BMW
Alice,1976,Mumbai,27320,59891.90464472027,true,3,Bentley
Charlie,1957,Munich,63577,57622.2328452172,true,0,BMW
Eva,1965,Munich,72353,63015.5960917877,false,1,Ford
Eva,1951,Mumbai,11579,43094.3854577256,true,4,Mini
Charlie,1966,Shanghai,30385,42383.76539463356,true,4,BMW
Charlie,1963,Munich,37585,51576.99496447751,false,4,Mini
Charlie,1986,Munich,83241,44585.62965405976,true,2,BMW
Eva,1984,San Francisco,17800,37322.64289182338,true,0,Toyota
Charlie,1963,San Francisco,17382,67581.99969946165,false,0,Toyota
Eva,1967,Mumbai,61125,35160.21649900727,false,4,Mini
Eva,1973,London,46118,52656.23270723451,true,0,Bentley
Charlie,1987,Mumbai,58281,56795.00411498152,true,3,Ford
Eva,1988,Munich,19856,50610.08435121648,true,2,BMW
David,1957,Munich,95831,45645.1146446712,true,2,Ford
Charlie,1980,Shanghai,91175,52773.774139665155,true,0,Toyota
Charlie,1989,London,92611,48641.51949826605,true,0,Toyota
Charlie,1966,Munich,53138,36515.597797584254,true,1,Toyota
Charlie,1983,London,93545,65081.81668167648,false,2,Ford
Charlie,1986,London,68844,63056.757679142174,true,0,Mini
Bob,1963,Shanghai,83160,54365.01121590799,true,3,Bentley
Alice,1955,Shanghai,11666,56150.81417346026,true,4,Mini
Alice,1959,London,17197,49602.97822660535,false,2,Bentley
